,emb1,emb2,Timestamp,Compound,Compound_Concentration,Growth_Condition_Binary
1095,-0.0073753656,-0.014010923,8.733333333333333,3OMe-3.5DCl,10.0,0
1096,0.0016325718,0.018411616,8.733333333333333,3OMe-3.5DCl,10.0,0
1097,0.030505974,0.025640337,8.733333333333333,3OMe-3.5DCl,10.0,0
1098,0.013417453,0.0038743343,8.733333333333333,3OMe-3.5DCl,10.0,0
1099,0.019876176,0.004218087,8.733333333333333,3OMe-3.5DCl,10.0,0
1100,-0.015165702,-0.00917614,8.733333333333333,3OMe-3.5DCl,10.0,0
1101,0.025912693,0.019145148,8.733333333333333,3OMe-3.5DCl,10.0,0
1102,0.017883291,0.0127028385,8.733333333333333,3OMe-3.5DCl,10.0,0
1103,-0.018360816,-0.008083836,8.733333333333333,3OMe-3.5DCl,10.0,0
1104,0.004866088,-0.00581672,8.733333333333333,3OMe-3.5DCl,10.0,0
1105,0.026096977,0.010312923,8.733333333333333,3OMe-3.5DCl,10.0,0
1106,-0.0059978394,-0.0039032635,8.733333333333333,3OMe-3.5DCl,10.0,0
1107,0.003602643,0.0063141356,8.733333333333333,3OMe-3.5DCl,10.0,0
1108,0.017416742,-0.009953597,8.733333333333333,3OMe-3.5DCl,10.0,0
1109,0.019771572,0.015460025,8.733333333333333,3OMe-3.5DCl,10.0,0
1110,0.014509285,0.026695598,8.733333333333333,3OMe-3.5DCl,10.0,1
1111,0.019281635,0.021984369,8.733333333333333,3OMe-3.5DCl,10.0,1
1112,0.031950712,0.027334277,8.733333333333333,3OMe-3.5DCl,10.0,1
1113,0.031402115,0.010135681,8.733333333333333,3OMe-3.5DCl,10.0,1
1114,0.01545905,0.01626843,8.733333333333333,3OMe-3.5DCl,10.0,1
1115,0.023824498,0.031846344,8.733333333333333,3OMe-3.5DCl,10.0,1
1116,0.034849383,0.032001022,8.733333333333333,3OMe-3.5DCl,10.0,1
1117,0.029130973,0.017419985,8.733333333333333,3OMe-3.5DCl,10.0,1
1118,-0.013126711,-0.013682005,8.733333333333333,3OMe-3.5DCl,10.0,1
1119,0.008094024,0.016367966,8.733333333333333,3OMe-3.5DCl,10.0,1
1120,0.036304574,0.02760289,8.733333333333333,3OMe-3.5DCl,10.0,1
1121,0.043777063,0.027873298,8.733333333333333,3OMe-3.5DCl,10.0,1
1122,0.033021998,0.014761978,8.733333333333333,3OMe-3.5DCl,10.0,1
1123,-0.02963426,-0.005421412,8.733333333333333,3OMe-3.5DCl,10.0,1
1124,-0.017735254,-0.010879071,8.733333333333333,3OMe-3.5DCl,10.0,1
1125,0.016704176,-0.021814674,8.733333333333333,3OMe-3.5DCl,10.0,1
1126,0.036190763,0.017797066,8.733333333333333,3OMe-3.5DCl,10.0,1
1127,0.03902748,0.036595766,8.733333333333333,3OMe-3.5DCl,10.0,1
1128,0.01866633,-0.0010688058,8.733333333333333,3OMe-3.5DCl,10.0,1
1129,0.020164948,0.012789178,8.733333333333333,3OMe-3.5DCl,10.0,1
1130,0.03256252,0.025195628,8.733333333333333,3OMe-3.5DCl,10.0,1
1131,0.026711836,0.01941477,8.733333333333333,3OMe-3.5DCl,10.0,1
1132,0.0048199203,0.030015355,8.733333333333333,3OMe-3.5DCl,10.0,1
1133,0.024112046,0.02116823,8.733333333333333,3OMe-3.5DCl,10.0,1
1134,0.024754366,0.024243075,8.733333333333333,3OMe-3.5DCl,10.0,1
1135,0.035472967,0.038158987,8.733333333333333,3OMe-3.5DCl,10.0,1
1136,0.028066104,0.018972095,8.733333333333333,3OMe-3.5DCl,10.0,1
1137,0.028548574,0.02192083,8.733333333333333,3TFM-2HE,0.01,0
1138,0.033986382,0.00400188,8.733333333333333,3TFM-2HE,0.01,0
1139,0.026702162,-0.01175261,8.733333333333333,3TFM-2HE,0.01,0
1140,0.014311425,0.016458198,8.733333333333333,3TFM-2HE,0.01,0
1141,0.035248924,0.017551707,8.733333333333333,3TFM-2HE,0.01,0
1142,0.017067473,0.023562679,8.733333333333333,3TFM-2HE,0.01,0
1143,0.0409627,0.027512727,8.733333333333333,3TFM-2HE,0.01,0
1144,0.023732062,-0.015180306,8.733333333333333,3TFM-2HE,0.01,0
1145,0.02925487,0.013325309,8.733333333333333,3TFM-2HE,0.01,0
1146,-0.016493592,-0.0061583505,8.733333333333333,3TFM-2HE,0.01,0
1147,-0.010223708,-0.008017178,8.733333333333333,3TFM-2HE,0.01,0
1148,-0.013414702,-0.015055655,8.733333333333333,3TFM-2HE,0.01,0
1149,0.024189394,0.017077278,8.733333333333333,3TFM-2HE,0.01,0
1150,0.035164364,0.034564566,8.733333333333333,3TFM-2HE,0.01,0
1151,0.029034404,0.024124777,8.733333333333333,3TFM-2HE,0.01,0
1152,0.017367579,0.0036892255,8.733333333333333,3TFM-2HE,0.01,0
1153,0.029175257,0.0139391925,8.733333333333333,3TFM-2HE,0.01,0
1154,-0.021716023,-0.009828033,8.733333333333333,3TFM-2HE,0.01,0
1155,-0.018840676,-0.008385884,8.733333333333333,3TFM-2HE,0.01,0
1156,-0.013594203,-0.009021361,8.733333333333333,3TFM-2HE,0.01,0
1157,0.017728629,0.030188054,8.733333333333333,3TFM-2HE,0.01,0
1158,0.029379679,0.02732958,8.733333333333333,3TFM-2HE,0.01,0
1159,0.029522555,0.034785505,8.733333333333333,3TFM-2HE,0.01,0
1160,0.05239181,0.0006512454,8.733333333333333,3TFM-2HE,0.01,0
1161,0.04704686,0.028706307,8.733333333333333,3TFM-2HE,0.01,0
1162,-0.0158017,-0.01035505,8.733333333333333,3TFM-2HE,0.01,0
1163,-0.021278322,-0.0075246757,8.733333333333333,3TFM-2HE,0.01,0
1164,0.03240877,0.029501144,8.733333333333333,3TFM-2HE,0.01,0
1165,0.034368675,0.03861932,8.733333333333333,3TFM-2HE,0.01,0
1166,0.034218088,0.016614612,8.733333333333333,3TFM-2HE,0.01,0
1167,0.030959869,0.011400796,8.733333333333333,3TFM-2HE,0.01,0
1168,0.022925755,0.023597958,8.733333333333333,3TFM-2HE,0.01,0
1169,-0.011683552,0.021962915,8.733333333333333,3TFM-2HE,0.01,0
1170,0.025616417,0.022499908,8.733333333333333,3TFM-2HE,0.01,0
1171,-0.0025955364,0.014073998,8.733333333333333,3TFM-2HE,0.01,0
1172,0.02343352,0.023503026,8.733333333333333,3TFM-2HE,0.01,0
1173,0.01788815,0.020317301,8.733333333333333,3TFM-2HE,0.01,0
1174,0.019287517,-0.0007119347,8.733333333333333,3TFM-2HE,0.01,0
1175,0.019491576,-0.0008251807,8.733333333333333,3TFM-2HE,0.01,0
1176,0.035924103,0.01144876,8.733333333333333,3TFM-2HE,0.01,0
1177,0.030839395,0.012011928,8.733333333333333,3TFM-2HE,0.01,0
1178,0.024357185,0.018481957,8.733333333333333,3TFM-2HE,0.01,0
1179,0.030181253,0.029385433,8.733333333333333,3TFM-2HE,0.01,0
1180,0.028875647,0.037179373,8.733333333333333,3TFM-2HE,0.01,0
1181,0.03283696,0.035884053,8.733333333333333,3TFM-2HE,0.01,1
1182,0.031564884,0.030525701,8.733333333333333,3TFM-2HE,0.01,1
1183,0.015863096,-0.015185002,8.733333333333333,3TFM-2HE,0.01,1
1184,0.021057675,0.011030051,8.733333333333333,3TFM-2HE,0.1,0
1185,0.003082238,-0.012236092,8.733333333333333,3TFM-2HE,0.1,0
1186,0.010900078,0.0073074694,8.733333333333333,3TFM-2HE,0.1,0
1187,0.0121383285,0.0040279836,8.733333333333333,3TFM-2HE,0.1,0
1188,0.018441595,-0.004224661,8.733333333333333,3TFM-2HE,0.1,0
1189,0.029681882,0.027487254,8.733333333333333,3TFM-2HE,0.1,0
1190,0.028803285,0.021016968,8.733333333333333,3TFM-2HE,0.1,0
1191,0.013776144,-0.0052485713,8.733333333333333,3TFM-2HE,0.1,0
1192,0.01960456,0.004575558,8.733333333333333,3TFM-2HE,0.1,0
1193,0.013542034,-0.009784195,8.733333333333333,3TFM-2HE,0.1,0
1194,-0.017749488,-0.009171872,8.733333333333333,3TFM-2HE,0.1,0
1195,-0.01844895,-0.012857333,8.733333333333333,3TFM-2HE,0.1,0
1196,0.005623006,-0.0006605934,8.733333333333333,3TFM-2HE,0.1,0
1197,0.026286546,0.03437636,8.733333333333333,3TFM-2HE,0.1,0
1198,0.03433958,0.025936708,8.733333333333333,3TFM-2HE,0.1,0
1199,0.030087039,0.0017596935,8.733333333333333,3TFM-2HE,0.1,0
1200,0.0027764991,0.00014618535,8.733333333333333,3TFM-2HE,0.1,0
1201,-0.012162929,-0.015091737,8.733333333333333,3TFM-2HE,0.1,0
1202,0.0010269012,-0.016306931,8.733333333333333,3TFM-2HE,0.1,0
1203,-0.009994167,-0.008718942,8.733333333333333,3TFM-2HE,0.1,0
1204,-0.00877044,0.008593455,8.733333333333333,3TFM-2HE,0.1,0
1205,0.022150233,0.027418684,8.733333333333333,3TFM-2HE,0.1,0
1206,0.03160157,0.0031339752,8.733333333333333,3TFM-2HE,0.1,0
1207,0.017704865,-0.016056066,8.733333333333333,3TFM-2HE,0.1,0
1208,0.023629254,0.0047713006,8.733333333333333,3TFM-2HE,0.1,0
1209,-0.006064344,-0.013527732,8.733333333333333,3TFM-2HE,0.1,0
1210,-0.008079432,-0.013697572,8.733333333333333,3TFM-2HE,0.1,0
1211,-0.015342659,-0.008326891,8.733333333333333,3TFM-2HE,0.1,0
1212,0.027806818,0.0073057176,8.733333333333333,3TFM-2HE,0.1,0
1213,0.026650283,-0.01405959,8.733333333333333,3TFM-2HE,0.1,0
1214,0.028506473,0.022738779,8.733333333333333,3TFM-2HE,0.1,0
1215,0.026655873,0.0068697706,8.733333333333333,3TFM-2HE,0.1,0
1216,0.025268918,-0.004792832,8.733333333333333,3TFM-2HE,0.1,0
1217,-0.00030232468,-0.0019591914,8.733333333333333,3TFM-2HE,0.1,0
1218,0.010231459,0.009519412,8.733333333333333,3TFM-2HE,0.1,0
1219,0.016979918,0.013268525,8.733333333333333,3TFM-2HE,0.1,0
1220,0.017998917,0.01611966,8.733333333333333,3TFM-2HE,0.1,0
1221,0.023488935,0.008315381,8.733333333333333,3TFM-2HE,0.1,0
1222,-0.009064635,0.007831438,8.733333333333333,3TFM-2HE,0.1,0
1223,0.016483216,-0.003374338,8.733333333333333,3TFM-2HE,0.1,0
1224,0.025879206,0.010060969,8.733333333333333,3TFM-2HE,0.1,0
1225,0.009741408,-0.0069253286,8.733333333333333,3TFM-2HE,0.1,0
1226,0.040578417,0.020287538,8.733333333333333,3TFM-2HE,0.1,0
1227,0.02175222,0.013263573,8.733333333333333,3TFM-2HE,0.1,0
1228,-0.00047702735,-0.002910981,8.733333333333333,3TFM-2HE,0.1,0
1229,0.009664904,0.00918427,8.733333333333333,3TFM-2HE,0.1,0
1230,0.033367086,0.017174378,8.733333333333333,3TFM-2HE,0.1,1
1231,0.024335094,0.030413842,8.733333333333333,3TFM-2HE,0.1,1
1232,0.037970737,0.0069856173,8.733333333333333,3TFM-2HE,0.1,1
1233,0.020693243,0.021504266,8.733333333333333,3TFM-2HE,0.1,1
1234,0.026317418,0.024060246,8.733333333333333,3TFM-2HE,0.1,1
1235,0.028322063,0.021940801,8.733333333333333,3TFM-2HE,0.1,1
1236,-0.024215426,-0.020118635,8.733333333333333,3TFM-2HE,0.1,1
1237,0.027405975,0.02779639,8.733333333333333,3TFM-2HE,0.1,1
1238,0.026726471,0.01677301,8.733333333333333,3TFM-2HE,0.1,1
1239,0.026600918,0.035688665,8.733333333333333,3TFM-2HE,0.1,1
1240,-0.025733616,-0.012836656,8.733333333333333,3TFM-2HE,0.1,1
1241,-0.021359777,-0.0139628565,8.733333333333333,3TFM-2HE,0.1,1
1242,0.018381057,0.009299831,8.733333333333333,3TFM-2HE,0.1,1
1243,0.024325546,0.024413968,8.733333333333333,3TFM-2HE,0.1,1
1244,0.028036447,0.0205039,8.733333333333333,3TFM-2HE,0.1,1
1245,-0.02015602,-0.01409206,8.733333333333333,3TFM-2HE,0.1,1
1246,-0.01021771,-0.010435288,8.733333333333333,3TFM-2HE,0.1,1
1247,-0.0068634804,-0.019055802,8.733333333333333,3TFM-2HE,0.1,1
1248,0.03247801,0.022316236,8.733333333333333,3TFM-2HE,0.1,1
1249,0.030425904,0.032831334,8.733333333333333,3TFM-2HE,0.1,1
1250,0.036559712,0.016514866,8.733333333333333,3TFM-2HE,0.1,1
1251,0.03868537,0.027976884,8.733333333333333,3TFM-2HE,0.1,1
1252,0.010509954,0.015489297,8.733333333333333,3TFM-2HE,0.1,1
1253,-0.017889934,0.0049522677,8.733333333333333,3TFM-2HE,0.1,1
1254,0.02541758,0.029360613,8.733333333333333,3TFM-2HE,0.1,1
1255,0.027750205,0.021497745,8.733333333333333,3TFM-2HE,0.1,1
1256,0.026330277,0.024658665,8.733333333333333,3TFM-2HE,0.1,1
1257,0.0038850275,0.012560637,8.733333333333333,3TFM-2HE,0.1,1
1258,0.032571465,0.004011675,8.733333333333333,3TFM-2HE,0.1,1
1259,0.04017216,0.04027931,8.733333333333333,3TFM-2HE,0.1,1
1260,0.03309135,0.012168007,8.733333333333333,3TFM-2HE,0.1,1
1261,0.016772155,-6.380036e-05,8.733333333333333,3TFM-2HE,0.1,1
1262,0.0284176,0.025625382,8.733333333333333,3TFM-2HE,0.1,1
1263,-0.018523522,-0.0165185,8.733333333333333,3TFM-2HE,1.0,0
1264,-0.005404735,-0.015139013,8.733333333333333,3TFM-2HE,1.0,0
1265,0.020487232,0.0037461887,8.733333333333333,3TFM-2HE,1.0,0
1266,0.010764738,0.034756813,8.733333333333333,3TFM-2HE,1.0,0
1267,0.018326595,0.022169324,8.733333333333333,3TFM-2HE,1.0,0
1268,0.029192196,0.014280406,8.733333333333333,3TFM-2HE,1.0,0
1269,-0.024532836,-0.014462733,8.733333333333333,3TFM-2HE,1.0,0
1270,0.04495083,-0.012128607,8.733333333333333,3TFM-2HE,1.0,0
1271,-0.015102766,-0.01142713,8.733333333333333,3TFM-2HE,1.0,0
1272,-0.008930436,-0.015272476,8.733333333333333,3TFM-2HE,1.0,0
1273,-0.0032456294,-0.016196866,8.733333333333333,3TFM-2HE,1.0,0
1274,0.025708174,0.029819172,8.733333333333333,3TFM-2HE,1.0,0
1275,0.040848825,0.026603146,8.733333333333333,3TFM-2HE,1.0,0
1276,0.028499782,0.010038346,8.733333333333333,3TFM-2HE,1.0,0
1277,0.016666895,-0.0001591638,8.733333333333333,3TFM-2HE,1.0,0
1278,0.012736407,-0.0027729073,8.733333333333333,3TFM-2HE,1.0,0
1279,0.022547826,0.01596779,8.733333333333333,3TFM-2HE,1.0,0
1280,0.02270978,0.01697851,8.733333333333333,3TFM-2HE,1.0,0
1281,0.015235048,0.012193268,8.733333333333333,3TFM-2HE,1.0,0
1282,0.03258256,0.032722123,8.733333333333333,3TFM-2HE,1.0,0
1283,0.03074465,0.030489767,8.733333333333333,3TFM-2HE,1.0,1
1284,0.049747847,0.03168843,8.733333333333333,3TFM-2HE,1.0,1
1285,0.042498536,0.029991569,8.733333333333333,3TFM-2HE,1.0,1
1286,0.028546043,0.027363319,8.733333333333333,3TFM-2HE,1.0,1
1287,0.025827525,0.018622184,8.733333333333333,3TFM-2HE,1.0,1
1288,0.032372087,0.025050018,8.733333333333333,3TFM-2HE,1.0,1
1289,0.032241948,0.03289154,8.733333333333333,3TFM-2HE,1.0,1
1290,0.025910346,0.030397816,8.733333333333333,3TFM-2HE,1.0,1
1291,-0.009383444,-0.0124196615,8.733333333333333,3TFM-2HE,1.0,1
1292,-0.022061668,-0.009378513,8.733333333333333,3TFM-2HE,1.0,1
1293,0.019439721,-0.013004482,8.733333333333333,3TFM-2HE,1.0,1
1294,0.030276215,0.026092734,8.733333333333333,3TFM-2HE,1.0,1
1295,0.018775905,0.014404067,8.733333333333333,3TFM-2HE,1.0,1
1296,0.024806961,0.017616745,8.733333333333333,3TFM-2HE,1.0,1
1297,0.032186452,0.020975754,8.733333333333333,3TFM-2HE,1.0,1
1298,0.029486157,0.028680423,8.733333333333333,3TFM-2HE,1.0,1
1299,-0.017206838,-0.004852003,8.733333333333333,3TFM-2HE,1.0,1
1300,0.0045929565,0.00025897965,8.733333333333333,3TFM-2HE,1.0,1
1301,0.023285113,0.015929574,8.733333333333333,3TFM-2HE,1.0,1
1302,0.017642682,0.03226455,8.733333333333333,3TFM-2HE,1.0,1
1303,0.007209217,-0.012056433,8.733333333333333,3TFM-2HE,10.0,0
1304,0.03764404,7.949078e-05,8.733333333333333,3TFM-2HE,10.0,0
1305,0.012711672,0.010330395,8.733333333333333,3TFM-2HE,10.0,0
1306,0.031745594,0.0016891956,8.733333333333333,3TFM-2HE,10.0,0
1307,0.022121383,-0.013434522,8.733333333333333,3TFM-2HE,10.0,0
1308,0.05984976,0.0021909939,8.733333333333333,3TFM-2HE,10.0,0
1309,0.030798452,0.025209786,8.733333333333333,3TFM-2HE,10.0,0
1310,0.031574164,0.030274507,8.733333333333333,3TFM-2HE,10.0,0
1311,-0.0016245766,-0.011737362,8.733333333333333,3TFM-2HE,10.0,0
1312,0.05575467,0.013477621,8.733333333333333,3TFM-2HE,10.0,0
1313,0.002958247,0.014566893,8.733333333333333,3TFM-2HE,10.0,0
1314,-0.0085552065,-0.011462673,8.733333333333333,3TFM-2HE,10.0,0
1315,-0.015786462,-0.012581658,8.733333333333333,3TFM-2HE,10.0,0
1316,0.03324122,0.0260853,8.733333333333333,3TFM-2HE,10.0,0
1317,0.027422328,0.014962137,8.733333333333333,3TFM-2HE,10.0,0
1318,0.02738088,0.008665302,8.733333333333333,3TFM-2HE,10.0,0
1319,0.0067649186,0.01522694,8.733333333333333,3TFM-2HE,10.0,0
1320,-0.01605244,-0.00880857,8.733333333333333,3TFM-2HE,10.0,0
1321,-0.0074471887,-0.015532207,8.733333333333333,3TFM-2HE,10.0,0
1322,-0.0013548833,-0.011491361,8.733333333333333,3TFM-2HE,10.0,0
1323,-0.007127388,0.00052265165,8.733333333333333,3TFM-2HE,10.0,0
1324,0.025840903,0.011450699,8.733333333333333,3TFM-2HE,10.0,0
1325,0.03217205,0.023196682,8.733333333333333,3TFM-2HE,10.0,0
1326,0.016260691,-0.0037666769,8.733333333333333,3TFM-2HE,10.0,0
1327,0.025288504,0.015351057,8.733333333333333,3TFM-2HE,10.0,0
1328,-0.009099456,-0.0122673465,8.733333333333333,3TFM-2HE,10.0,0
1329,-0.011040504,-0.009586561,8.733333333333333,3TFM-2HE,10.0,0
1330,-0.015541427,-0.015885957,8.733333333333333,3TFM-2HE,10.0,0
1331,0.010724673,-0.0011097637,8.733333333333333,3TFM-2HE,10.0,0
1332,0.008148587,0.019088574,8.733333333333333,3TFM-2HE,10.0,0
1333,0.0007549332,-0.005865126,8.733333333333333,3TFM-2HE,10.0,0
1334,0.0042599356,0.013782941,8.733333333333333,3TFM-2HE,10.0,0
1335,0.010292145,-0.011193404,8.733333333333333,3TFM-2HE,10.0,0
1336,0.021581165,0.0017592815,8.733333333333333,3TFM-2HE,10.0,0
1337,-0.0028699895,0.01379947,8.733333333333333,3TFM-2HE,10.0,0
1338,0.024320109,0.02000083,8.733333333333333,3TFM-2HE,10.0,0
1339,0.022778368,0.01822141,8.733333333333333,3TFM-2HE,10.0,0
1340,0.01578337,0.0003903626,8.733333333333333,3TFM-2HE,10.0,0
1341,0.01685131,0.004136242,8.733333333333333,3TFM-2HE,10.0,0
1342,0.007468775,-0.0029924237,8.733333333333333,3TFM-2HE,10.0,0
1343,0.026531894,0.0071044248,8.733333333333333,3TFM-2HE,10.0,0
1344,0.030954322,0.028909514,8.733333333333333,3TFM-2HE,10.0,0
1345,0.027488405,0.026488118,8.733333333333333,3TFM-2HE,10.0,0
1346,0.015462769,0.019123036,8.733333333333333,3TFM-2HE,10.0,0
1347,0.03183981,0.012601129,8.733333333333333,3TFM-2HE,10.0,1
1348,0.023372505,0.03152608,8.733333333333333,3TFM-2HE,10.0,1
1349,0.017606739,0.018186152,8.733333333333333,3TFM-2HE,10.0,1
1350,0.015007421,0.016133262,8.733333333333333,3TFM-2HE,10.0,1
1351,0.024145378,0.0057713254,8.733333333333333,3TFM-2HE,10.0,1
1352,0.019153036,0.018984528,8.733333333333333,3TFM-2HE,10.0,1
1353,-0.027571894,-0.011536435,8.733333333333333,3TFM-2HE,10.0,1
1354,0.014961724,0.005686515,8.733333333333333,3TFM-2HE,10.0,1
1355,0.025547361,0.0068556746,8.733333333333333,3TFM-2HE,10.0,1
1356,0.03558077,0.03736223,8.733333333333333,3TFM-2HE,10.0,1
1357,-0.020574048,-0.01496784,8.733333333333333,3TFM-2HE,10.0,1
1358,0.019189194,0.012367203,8.733333333333333,3TFM-2HE,10.0,1
1359,0.02740409,0.025838936,8.733333333333333,3TFM-2HE,10.0,1
1360,0.03142381,0.0073982333,8.733333333333333,3TFM-2HE,10.0,1
1361,0.025048278,0.030946294,8.733333333333333,3TFM-2HE,10.0,1
1362,-0.015084357,-0.0145028625,8.733333333333333,3TFM-2HE,10.0,1
1363,-0.012713279,-0.010780646,8.733333333333333,3TFM-2HE,10.0,1
1364,0.026959235,0.023361463,8.733333333333333,3TFM-2HE,10.0,1
1365,0.027760927,0.027437106,8.733333333333333,3TFM-2HE,10.0,1
1366,0.023422671,0.012729022,8.733333333333333,3TFM-2HE,10.0,1
1367,0.016701084,0.035027634,8.733333333333333,3TFM-2HE,10.0,1
1368,0.0105081005,0.03205544,8.733333333333333,3TFM-2HE,10.0,1
1369,0.022759814,0.023799734,8.733333333333333,3TFM-2HE,10.0,1
1370,0.0263052,0.023076253,8.733333333333333,3TFM-2HE,10.0,1
1371,0.003907199,-0.015766855,8.733333333333333,3TFM-2HE,10.0,1
1372,0.02924857,0.006759465,8.733333333333333,3TFM-2HE,10.0,1
1373,0.02560883,0.013585558,8.733333333333333,3TFM-2HE,10.0,1
1374,0.016781138,0.008626358,8.733333333333333,3TFM-2HE,10.0,1
1375,0.006936527,-0.014221419,20.23333333333333,2AD5Cl-3Cl,0.01,0
1376,0.03057813,0.014580147,20.23333333333333,2AD5Cl-3Cl,0.01,0
1377,-0.0049598124,-0.024358276,20.23333333333333,2AD5Cl-3Cl,0.01,0
1378,0.01505869,-0.00029117725,20.23333333333333,2AD5Cl-3Cl,0.01,0
1379,0.0062613413,0.0008924396,20.23333333333333,2AD5Cl-3Cl,0.01,0
1380,0.019709194,0.002532309,20.23333333333333,2AD5Cl-3Cl,0.01,0
1381,0.028025927,0.014639041,20.23333333333333,2AD5Cl-3Cl,0.01,0
1382,0.0080677755,0.041293457,20.23333333333333,2AD5Cl-3Cl,0.01,0
1383,-0.0008224457,-0.005864843,20.23333333333333,2AD5Cl-3Cl,0.01,0
1384,-0.0032278562,-0.0037927602,20.23333333333333,2AD5Cl-3Cl,0.01,0
1385,0.03106328,0.023990192,20.23333333333333,2AD5Cl-3Cl,0.01,0
1386,0.032289796,-0.012117485,20.23333333333333,2AD5Cl-3Cl,0.01,0
1387,-0.02678491,-0.005775839,20.23333333333333,2AD5Cl-3Cl,0.01,0
1388,-0.032144308,-0.007972445,20.23333333333333,2AD5Cl-3Cl,0.01,0
1389,0.024971846,0.011151135,20.23333333333333,2AD5Cl-3Cl,0.01,0
1390,0.01951921,0.03244332,20.23333333333333,2AD5Cl-3Cl,0.01,0
1391,0.021470712,0.033317246,20.23333333333333,2AD5Cl-3Cl,0.01,0
1392,0.028169574,0.016951714,20.23333333333333,2AD5Cl-3Cl,0.01,0
1393,0.020392494,-0.011814575,20.23333333333333,2AD5Cl-3Cl,0.01,0
1394,0.03903582,-0.008919653,20.23333333333333,2AD5Cl-3Cl,0.01,0
1395,-0.008999543,-0.01109301,20.23333333333333,2AD5Cl-3Cl,0.01,0
1396,-0.018844351,-0.0118930545,20.23333333333333,2AD5Cl-3Cl,0.01,0
1397,-0.01842266,-0.014515531,20.23333333333333,2AD5Cl-3Cl,0.01,0
1398,0.012013705,0.018028622,20.23333333333333,2AD5Cl-3Cl,0.01,0
1399,0.029583475,0.026070997,20.23333333333333,2AD5Cl-3Cl,0.01,0
1400,0.028116142,0.024555244,20.23333333333333,2AD5Cl-3Cl,0.01,0
1401,0.027945342,0.007858932,20.23333333333333,2AD5Cl-3Cl,0.01,0
1402,0.031360455,0.016664345,20.23333333333333,2AD5Cl-3Cl,0.01,0
1403,-0.032670114,-0.010364936,20.23333333333333,2AD5Cl-3Cl,0.01,0
1404,-0.0068787937,-0.006598561,20.23333333333333,2AD5Cl-3Cl,0.01,0
1405,0.043782886,0.023199797,20.23333333333333,2AD5Cl-3Cl,0.01,0
1406,0.03135396,0.02453386,20.23333333333333,2AD5Cl-3Cl,0.01,0
1407,0.032067705,-0.0038777357,20.23333333333333,2AD5Cl-3Cl,0.01,0
1408,0.027688153,-0.014754422,20.23333333333333,2AD5Cl-3Cl,0.01,0
1409,0.010698633,0.027357347,20.23333333333333,2AD5Cl-3Cl,0.01,0
1410,0.0053482917,0.016567605,20.23333333333333,2AD5Cl-3Cl,0.01,0
1411,0.00814728,0.0031241598,20.23333333333333,2AD5Cl-3Cl,0.01,0
1412,0.017077671,0.027155409,20.23333333333333,2AD5Cl-3Cl,0.01,0
1413,0.012932047,0.011451302,20.23333333333333,2AD5Cl-3Cl,0.01,0
1414,0.027641207,0.025300112,20.23333333333333,2AD5Cl-3Cl,0.01,0
1415,0.034218036,0.036832817,20.23333333333333,2AD5Cl-3Cl,0.01,0
1416,0.009043127,-0.0055126753,20.23333333333333,2AD5Cl-3Cl,0.01,0
1417,-0.000104153085,0.01794472,20.23333333333333,2AD5Cl-3Cl,0.01,0
1418,0.025933228,0.018480046,20.23333333333333,2AD5Cl-3Cl,0.01,0
1419,0.024007697,0.012338838,20.23333333333333,2AD5Cl-3Cl,0.01,0
1420,0.03169451,0.019398471,20.23333333333333,2AD5Cl-3Cl,0.01,0
1421,0.024915764,0.018508052,20.23333333333333,2AD5Cl-3Cl,0.01,0
1422,0.033488918,0.026615754,20.23333333333333,2AD5Cl-3Cl,0.01,0
1423,-0.012266918,-0.008286293,20.23333333333333,2AD5Cl-3Cl,0.01,1
1424,0.02922033,0.00059377635,20.23333333333333,2AD5Cl-3Cl,0.01,1
1425,0.027373282,-0.0044764783,20.23333333333333,2AD5Cl-3Cl,0.01,1
1426,0.017922694,0.010025022,20.23333333333333,2AD5Cl-3Cl,0.01,1
1427,0.00999419,0.0028169365,20.23333333333333,2AD5Cl-3Cl,0.01,1
1428,-0.004215376,0.0034331311,20.23333333333333,2AD5Cl-3Cl,0.01,1
1429,0.012079339,-0.000522483,20.23333333333333,2AD5Cl-3Cl,0.01,1
1430,0.009386085,0.025746336,20.23333333333333,2AD5Cl-3Cl,0.01,1
1431,0.005625612,-0.015302026,20.23333333333333,2AD5Cl-3Cl,0.01,1
1432,0.023546906,-0.012918208,20.23333333333333,2AD5Cl-3Cl,0.01,1
1433,0.016144797,0.017250976,20.23333333333333,2AD5Cl-3Cl,0.01,1
1434,-0.022199776,-0.005854754,20.23333333333333,2AD5Cl-3Cl,0.01,1
1435,0.021567367,-0.008049782,20.23333333333333,2AD5Cl-3Cl,0.01,1
1436,0.026163239,0.02608117,20.23333333333333,2AD5Cl-3Cl,0.01,1
1437,0.03915923,0.032068968,20.23333333333333,2AD5Cl-3Cl,0.01,1
1438,0.012752921,-0.02216263,20.23333333333333,2AD5Cl-3Cl,0.01,1
1439,0.024168791,0.0038920762,20.23333333333333,2AD5Cl-3Cl,0.01,1
1440,-0.022738848,-0.009034539,20.23333333333333,2AD5Cl-3Cl,0.01,1
1441,-0.0088804765,-0.013720785,20.23333333333333,2AD5Cl-3Cl,0.01,1
1442,-0.0119585255,-0.0073453938,20.23333333333333,2AD5Cl-3Cl,0.01,1
1443,0.02709501,0.010425295,20.23333333333333,2AD5Cl-3Cl,0.01,1
