,emb1,emb2,Timestamp,Compound,Compound_Concentration,Growth_Condition_Binary
27,0.14587973,-0.12337999,8.733333333333333,2AD5Cl-3Cl,0.01,0
28,0.054126598,-0.023379616,8.733333333333333,2AD5Cl-3Cl,0.01,0
29,0.17237046,0.038835514,8.733333333333333,2AD5Cl-3Cl,0.01,0
30,-0.030916175,0.12411508,8.733333333333333,2AD5Cl-3Cl,0.01,0
31,0.043812532,0.008497025,8.733333333333333,2AD5Cl-3Cl,0.01,0
32,0.029700378,-0.0805767,8.733333333333333,2AD5Cl-3Cl,0.01,0
33,0.08111881,0.070603006,8.733333333333333,2AD5Cl-3Cl,0.01,0
34,0.1246833,-0.0989346,8.733333333333333,2AD5Cl-3Cl,0.01,0
35,-0.055308953,0.10069208,8.733333333333333,2AD5Cl-3Cl,0.01,0
36,0.118565574,-0.09934701,8.733333333333333,2AD5Cl-3Cl,0.01,0
37,-0.043876443,0.12167624,8.733333333333333,2AD5Cl-3Cl,0.01,0
38,-0.0022974026,-0.024657052,8.733333333333333,2AD5Cl-3Cl,0.01,0
39,-0.041406307,0.13224596,8.733333333333333,2AD5Cl-3Cl,0.01,0
40,-0.066412814,0.1294443,8.733333333333333,2AD5Cl-3Cl,0.01,0
41,-0.010557907,-0.009586219,8.733333333333333,2AD5Cl-3Cl,0.01,0
42,0.1270569,-0.14169937,8.733333333333333,2AD5Cl-3Cl,0.01,0
43,0.119362876,0.045396365,8.733333333333333,2AD5Cl-3Cl,0.01,1
44,-0.02784665,0.12847699,8.733333333333333,2AD5Cl-3Cl,0.01,1
45,0.025744162,0.059177455,8.733333333333333,2AD5Cl-3Cl,0.01,1
46,-0.023420615,0.043209966,8.733333333333333,2AD5Cl-3Cl,0.01,1
47,0.09692797,0.019533632,8.733333333333333,2AD5Cl-3Cl,0.01,1
48,0.13293768,0.055789344,8.733333333333333,2AD5Cl-3Cl,0.01,1
49,-0.026979791,0.099821575,8.733333333333333,2AD5Cl-3Cl,0.01,1
50,-0.019220982,-0.12529425,8.733333333333333,2AD5Cl-3Cl,0.01,1
51,0.010795257,0.004354339,8.733333333333333,2AD5Cl-3Cl,0.01,1
52,-0.052554794,0.08315871,8.733333333333333,2AD5Cl-3Cl,0.01,1
53,0.0587184,0.019265821,8.733333333333333,2AD5Cl-3Cl,0.01,1
54,0.028150858,-0.034008633,8.733333333333333,2AD5Cl-3Cl,0.01,1
55,-0.021045744,0.06553367,8.733333333333333,2AD5Cl-3Cl,0.01,1
56,0.033762347,-0.041342795,8.733333333333333,2AD5Cl-3Cl,0.01,1
57,0.09442493,-0.24314725,8.733333333333333,2AD5Cl-3Cl,0.01,1
58,0.08092913,0.005600037,8.733333333333333,2AD5Cl-3Cl,0.01,1
59,-0.015723111,-0.067369916,8.733333333333333,2AD5Cl-3Cl,0.01,1
60,0.10819152,-0.13639086,8.733333333333333,2AD5Cl-3Cl,0.01,1
61,0.19893488,-0.16338752,8.733333333333333,2AD5Cl-3Cl,0.01,1
62,-0.028606089,0.15325943,8.733333333333333,2AD5Cl-3Cl,0.01,1
63,0.04079717,-0.07001398,8.733333333333333,2AD5Cl-3Cl,0.01,1
64,0.06489461,-0.013773932,8.733333333333333,2AD5Cl-3Cl,0.01,1
65,0.13415527,-0.02842157,8.733333333333333,2AD5Cl-3Cl,0.01,1
66,0.15414019,-0.08319099,8.733333333333333,2AD5Cl-3Cl,0.01,1
67,-0.057621438,0.10693302,8.733333333333333,2AD5Cl-3Cl,0.01,1
68,0.19145459,-0.106013544,8.733333333333333,2AD5Cl-3Cl,0.01,1
69,0.0199641,0.036964517,8.733333333333333,2AD5Cl-3Cl,0.01,1
70,-0.028085768,0.16185898,8.733333333333333,2AD5Cl-3Cl,0.01,1
71,-0.03348156,0.091204174,8.733333333333333,2AD5Cl-3Cl,0.01,1
72,-0.010571947,0.00775977,8.733333333333333,2AD5Cl-3Cl,0.01,1
73,0.14175431,-0.023928318,8.733333333333333,2AD5Cl-3Cl,0.01,1
74,0.12755458,0.08218697,8.733333333333333,2AD5Cl-3Cl,0.01,1
75,-0.07212733,0.056937702,8.733333333333333,2AD5Cl-3Cl,0.01,1
76,0.029167399,0.10915436,8.733333333333333,2AD5Cl-3Cl,0.01,1
77,-0.01088274,-0.055320434,8.733333333333333,2AD5Cl-3Cl,0.01,1
78,0.0053488943,0.062476512,8.733333333333333,2AD5Cl-3Cl,0.01,1
79,-0.0423601,0.050529126,8.733333333333333,2AD5Cl-3Cl,0.01,1
80,0.009466719,0.0819966,8.733333333333333,2AD5Cl-3Cl,0.01,1
81,0.008868252,0.07302044,8.733333333333333,2AD5Cl-3Cl,0.1,0
82,0.11956502,-0.14505208,8.733333333333333,2AD5Cl-3Cl,0.1,0
83,0.09344793,0.051668074,8.733333333333333,2AD5Cl-3Cl,0.1,0
84,0.114355996,-0.07606704,8.733333333333333,2AD5Cl-3Cl,0.1,0
85,-0.0031754025,0.11722506,8.733333333333333,2AD5Cl-3Cl,0.1,0
86,0.036110155,-0.090878606,8.733333333333333,2AD5Cl-3Cl,0.1,0
87,-0.11507628,0.053796582,8.733333333333333,2AD5Cl-3Cl,0.1,0
88,0.13342193,-0.21786472,8.733333333333333,2AD5Cl-3Cl,0.1,0
89,0.109144725,-0.14040007,8.733333333333333,2AD5Cl-3Cl,0.1,0
90,-0.061676208,0.095820874,8.733333333333333,2AD5Cl-3Cl,0.1,0
91,-0.061984163,0.023556873,8.733333333333333,2AD5Cl-3Cl,0.1,0
92,0.026075011,-0.06093734,8.733333333333333,2AD5Cl-3Cl,0.1,0
93,0.07365963,-0.19965371,8.733333333333333,2AD5Cl-3Cl,0.1,0
94,-0.009233403,0.06452067,8.733333333333333,2AD5Cl-3Cl,0.1,0
95,-0.01160227,0.14932697,8.733333333333333,2AD5Cl-3Cl,0.1,0
96,0.05571764,0.0840964,8.733333333333333,2AD5Cl-3Cl,0.1,0
97,0.085760295,0.016751232,8.733333333333333,2AD5Cl-3Cl,0.1,0
98,0.08912916,-0.035458732,8.733333333333333,2AD5Cl-3Cl,0.1,0
99,-0.013267915,-0.20850955,8.733333333333333,2AD5Cl-3Cl,0.1,0
100,0.03974834,-0.1445355,8.733333333333333,2AD5Cl-3Cl,0.1,0
101,0.003155725,-0.09388777,8.733333333333333,2AD5Cl-3Cl,0.1,0
102,0.119587265,0.033050403,8.733333333333333,2AD5Cl-3Cl,0.1,0
103,0.1318083,0.043694865,8.733333333333333,2AD5Cl-3Cl,0.1,0
104,-0.053193618,0.07034522,8.733333333333333,2AD5Cl-3Cl,0.1,0
105,0.034221668,0.10662029,8.733333333333333,2AD5Cl-3Cl,0.1,0
106,0.093784794,-0.09895261,8.733333333333333,2AD5Cl-3Cl,0.1,0
107,-0.037115812,-0.032553736,8.733333333333333,2AD5Cl-3Cl,0.1,0
108,0.06716777,-0.11449952,8.733333333333333,2AD5Cl-3Cl,0.1,0
109,-0.005108032,0.038586054,8.733333333333333,2AD5Cl-3Cl,0.1,0
110,0.0014591615,0.12869689,8.733333333333333,2AD5Cl-3Cl,0.1,0
111,0.15728797,-0.15446307,8.733333333333333,2AD5Cl-3Cl,0.1,0
112,0.22979903,-0.15030679,8.733333333333333,2AD5Cl-3Cl,0.1,0
113,-0.08277375,0.09446321,8.733333333333333,2AD5Cl-3Cl,0.1,0
114,-0.06391637,0.074649274,8.733333333333333,2AD5Cl-3Cl,0.1,0
115,0.07135666,0.040138487,8.733333333333333,2AD5Cl-3Cl,0.1,0
116,0.034003023,0.02023263,8.733333333333333,2AD5Cl-3Cl,0.1,0
117,-0.0017187741,0.09450064,8.733333333333333,2AD5Cl-3Cl,0.1,0
118,0.11562138,0.11739477,8.733333333333333,2AD5Cl-3Cl,0.1,0
119,-0.053790107,-0.08426247,8.733333333333333,2AD5Cl-3Cl,0.1,0
120,-0.040690456,0.049169336,8.733333333333333,2AD5Cl-3Cl,0.1,0
121,-0.026244558,0.110804796,8.733333333333333,2AD5Cl-3Cl,0.1,0
122,0.19904576,-0.108856045,8.733333333333333,2AD5Cl-3Cl,0.1,0
123,-0.07571113,0.06572502,8.733333333333333,2AD5Cl-3Cl,0.1,0
124,-0.016322818,0.0781715,8.733333333333333,2AD5Cl-3Cl,0.1,0
125,0.0058912775,0.18976223,8.733333333333333,2AD5Cl-3Cl,0.1,0
126,0.16868861,-0.0390805,8.733333333333333,2AD5Cl-3Cl,0.1,1
127,0.046555206,0.070398666,8.733333333333333,2AD5Cl-3Cl,0.1,1
128,0.014980003,0.030449314,8.733333333333333,2AD5Cl-3Cl,0.1,1
129,-0.0139925955,0.15040521,8.733333333333333,2AD5Cl-3Cl,0.1,1
130,0.045225214,-0.030844023,8.733333333333333,2AD5Cl-3Cl,0.1,1
131,0.1261117,0.07884594,8.733333333333333,2AD5Cl-3Cl,0.1,1
132,0.024757814,0.06392782,8.733333333333333,2AD5Cl-3Cl,0.1,1
133,-0.08774994,0.0054760627,8.733333333333333,2AD5Cl-3Cl,0.1,1
134,0.022652196,0.057068437,8.733333333333333,2AD5Cl-3Cl,0.1,1
135,0.021256177,0.10044677,8.733333333333333,2AD5Cl-3Cl,0.1,1
136,-0.04092188,-0.053145126,8.733333333333333,2AD5Cl-3Cl,0.1,1
137,0.05053354,-0.20999746,8.733333333333333,2AD5Cl-3Cl,0.1,1
138,0.035655964,0.0002113842,8.733333333333333,2AD5Cl-3Cl,0.1,1
139,0.03167613,-0.082417965,8.733333333333333,2AD5Cl-3Cl,0.1,1
140,-0.11173388,0.15953532,8.733333333333333,2AD5Cl-3Cl,0.1,1
141,0.0081388205,0.12759157,8.733333333333333,2AD5Cl-3Cl,0.1,1
142,0.23024209,-0.073117465,8.733333333333333,2AD5Cl-3Cl,0.1,1
143,-0.003369779,0.047483645,8.733333333333333,2AD5Cl-3Cl,0.1,1
144,0.004562674,-0.044204272,8.733333333333333,2AD5Cl-3Cl,0.1,1
145,-0.099631436,0.027176337,8.733333333333333,2AD5Cl-3Cl,0.1,1
146,-0.035318207,-0.042734478,8.733333333333333,2AD5Cl-3Cl,0.1,1
147,-0.02394218,0.09530822,8.733333333333333,2AD5Cl-3Cl,0.1,1
148,0.08518927,-0.14926122,8.733333333333333,2AD5Cl-3Cl,0.1,1
149,0.108559884,0.07620103,8.733333333333333,2AD5Cl-3Cl,0.1,1
150,0.17244433,-0.035885148,8.733333333333333,2AD5Cl-3Cl,0.1,1
151,0.02698816,0.010135555,8.733333333333333,2AD5Cl-3Cl,0.1,1
152,-0.025823707,-0.016661888,8.733333333333333,2AD5Cl-3Cl,0.1,1
153,0.06556235,0.022039862,8.733333333333333,2AD5Cl-3Cl,0.1,1
154,-0.0289267,0.040787943,8.733333333333333,2AD5Cl-3Cl,0.1,1
155,0.21766321,-0.03049626,8.733333333333333,2AD5Cl-3Cl,1.0,0
156,0.24910104,-0.109386176,8.733333333333333,2AD5Cl-3Cl,1.0,0
157,0.097411044,-0.055116467,8.733333333333333,2AD5Cl-3Cl,1.0,0
158,0.06594582,0.03912117,8.733333333333333,2AD5Cl-3Cl,1.0,0
159,0.07386108,0.02265031,8.733333333333333,2AD5Cl-3Cl,1.0,0
160,0.09706087,-0.04797844,8.733333333333333,2AD5Cl-3Cl,1.0,0
161,0.22121698,-0.16428357,8.733333333333333,2AD5Cl-3Cl,1.0,0
162,0.20372076,-0.073569,8.733333333333333,2AD5Cl-3Cl,1.0,0
163,0.09637337,0.14133872,8.733333333333333,2AD5Cl-3Cl,1.0,0
164,-0.08098343,0.0948357,8.733333333333333,2AD5Cl-3Cl,1.0,0
165,-0.08226314,0.10071054,8.733333333333333,2AD5Cl-3Cl,1.0,0
166,-0.01765146,0.09429232,8.733333333333333,2AD5Cl-3Cl,1.0,0
167,0.010400462,0.06761308,8.733333333333333,2AD5Cl-3Cl,1.0,0
168,0.13181251,-0.07452461,8.733333333333333,2AD5Cl-3Cl,1.0,0
169,0.0600344,0.088245034,8.733333333333333,2AD5Cl-3Cl,1.0,0
170,-0.012111154,0.085127294,8.733333333333333,2AD5Cl-3Cl,1.0,0
171,-0.061650578,0.003750783,8.733333333333333,2AD5Cl-3Cl,1.0,0
172,0.06337034,-0.015000624,8.733333333333333,2AD5Cl-3Cl,1.0,0
173,0.06382605,0.017196072,8.733333333333333,2AD5Cl-3Cl,1.0,0
174,-0.09972021,0.025104554,8.733333333333333,2AD5Cl-3Cl,1.0,0
175,0.009935846,0.082602635,8.733333333333333,2AD5Cl-3Cl,1.0,0
176,-0.0909168,-0.005136974,8.733333333333333,2AD5Cl-3Cl,1.0,0
177,0.036409236,-0.017772738,8.733333333333333,2AD5Cl-3Cl,1.0,0
178,0.016679358,-0.011245304,8.733333333333333,2AD5Cl-3Cl,1.0,0
179,-0.021171913,0.022322584,8.733333333333333,2AD5Cl-3Cl,1.0,0
180,0.051415376,-0.11272668,8.733333333333333,2AD5Cl-3Cl,1.0,0
181,-0.057953205,0.057047326,8.733333333333333,2AD5Cl-3Cl,1.0,0
182,0.011702594,0.09194607,8.733333333333333,2AD5Cl-3Cl,1.0,0
183,-0.06430725,0.08487535,8.733333333333333,2AD5Cl-3Cl,1.0,0
184,0.049543206,-0.023926437,8.733333333333333,2AD5Cl-3Cl,1.0,0
185,0.092907906,0.028625667,8.733333333333333,2AD5Cl-3Cl,1.0,0
186,0.06291616,-0.03070018,8.733333333333333,2AD5Cl-3Cl,1.0,0
187,0.031524368,0.13463807,8.733333333333333,2AD5Cl-3Cl,1.0,0
188,-0.012479883,0.03133668,8.733333333333333,2AD5Cl-3Cl,1.0,0
189,-0.02575593,0.16117941,8.733333333333333,2AD5Cl-3Cl,1.0,0
190,0.26925215,-0.28382808,8.733333333333333,2AD5Cl-3Cl,1.0,0
191,0.20205799,-0.20888022,8.733333333333333,2AD5Cl-3Cl,1.0,0
192,0.030314563,-0.026833838,8.733333333333333,2AD5Cl-3Cl,1.0,0
193,0.0010859171,0.11628276,8.733333333333333,2AD5Cl-3Cl,1.0,0
194,0.042881347,0.15801628,8.733333333333333,2AD5Cl-3Cl,1.0,0
195,0.028482554,0.09092716,8.733333333333333,2AD5Cl-3Cl,1.0,0
196,-0.00987402,-0.004594048,8.733333333333333,2AD5Cl-3Cl,1.0,0
197,-0.10082934,0.0797146,8.733333333333333,2AD5Cl-3Cl,1.0,0
198,0.14156549,-0.036006898,8.733333333333333,2AD5Cl-3Cl,1.0,1
199,0.13984346,-0.1627073,8.733333333333333,2AD5Cl-3Cl,1.0,1
200,0.05760802,-0.06913836,8.733333333333333,2AD5Cl-3Cl,1.0,1
201,0.1254193,-0.055003557,8.733333333333333,2AD5Cl-3Cl,1.0,1
202,0.089878954,-0.057404015,8.733333333333333,2AD5Cl-3Cl,1.0,1
203,0.039376352,0.11364358,8.733333333333333,2AD5Cl-3Cl,1.0,1
204,0.17527491,-0.16848001,8.733333333333333,2AD5Cl-3Cl,1.0,1
205,0.11134644,0.043163344,8.733333333333333,2AD5Cl-3Cl,1.0,1
206,-0.076663844,-0.07007981,8.733333333333333,2AD5Cl-3Cl,1.0,1
207,-0.0060152677,0.1010356,8.733333333333333,2AD5Cl-3Cl,1.0,1
208,0.017031925,0.0018935635,8.733333333333333,2AD5Cl-3Cl,1.0,1
209,0.025927655,-0.03132441,8.733333333333333,2AD5Cl-3Cl,1.0,1
210,0.121716686,0.06546559,8.733333333333333,2AD5Cl-3Cl,1.0,1
211,-0.04143472,0.028433902,8.733333333333333,2AD5Cl-3Cl,1.0,1
212,0.03610892,-0.054274455,8.733333333333333,2AD5Cl-3Cl,1.0,1
213,0.10657356,0.008761308,8.733333333333333,2AD5Cl-3Cl,1.0,1
214,-0.013189656,-1.5237118e-05,8.733333333333333,2AD5Cl-3Cl,1.0,1
215,0.09434581,0.04677957,8.733333333333333,2AD5Cl-3Cl,1.0,1
216,-0.11404443,0.08444145,8.733333333333333,2AD5Cl-3Cl,1.0,1
217,0.065456375,-0.12968037,8.733333333333333,2AD5Cl-3Cl,1.0,1
218,-0.013560033,-0.044271342,8.733333333333333,2AD5Cl-3Cl,1.0,1
219,0.15534596,-0.094592005,8.733333333333333,2AD5Cl-3Cl,1.0,1
220,0.058711685,0.04832208,8.733333333333333,2AD5Cl-3Cl,1.0,1
221,0.039416272,0.15559946,8.733333333333333,2AD5Cl-3Cl,1.0,1
222,-0.03589372,0.11590464,8.733333333333333,2AD5Cl-3Cl,1.0,1
223,-0.04457809,0.016489156,8.733333333333333,2AD5Cl-3Cl,1.0,1
224,0.14605346,-0.119118,8.733333333333333,2AD5Cl-3Cl,1.0,1
225,0.072386175,0.09304397,8.733333333333333,2AD5Cl-3Cl,1.0,1
226,0.03374375,0.04863256,8.733333333333333,2AD5Cl-3Cl,1.0,1
227,0.063009165,-0.046145506,8.733333333333333,2AD5Cl-3Cl,1.0,1
228,0.04521245,0.15829189,8.733333333333333,2AD5Cl-3Cl,1.0,1
229,0.12824066,0.07583572,8.733333333333333,2AD5Cl-3Cl,10.0,0
230,-0.10510816,0.039245207,8.733333333333333,2AD5Cl-3Cl,10.0,0
231,0.15398844,-0.07135912,8.733333333333333,2AD5Cl-3Cl,10.0,0
232,0.0922745,-0.029799959,8.733333333333333,2AD5Cl-3Cl,10.0,0
233,-0.05025623,0.026827263,8.733333333333333,2AD5Cl-3Cl,10.0,0
234,-0.016539063,0.06263394,8.733333333333333,2AD5Cl-3Cl,10.0,0
235,0.110784255,-0.11376389,8.733333333333333,2AD5Cl-3Cl,10.0,0
236,0.08177829,-0.07246663,8.733333333333333,2AD5Cl-3Cl,10.0,0
237,0.03312016,0.089571126,8.733333333333333,2AD5Cl-3Cl,10.0,0
238,0.023908544,0.113618016,8.733333333333333,2AD5Cl-3Cl,10.0,0
239,0.14530689,-0.030450108,8.733333333333333,2AD5Cl-3Cl,10.0,0
240,-0.12399483,0.03920678,8.733333333333333,2AD5Cl-3Cl,10.0,0
241,-0.10370616,0.09551431,8.733333333333333,2AD5Cl-3Cl,10.0,0
242,-0.028971562,0.025471145,8.733333333333333,2AD5Cl-3Cl,10.0,0
243,0.0055679698,0.16552481,8.733333333333333,2AD5Cl-3Cl,10.0,0
244,-0.12045783,0.077530146,8.733333333333333,2AD5Cl-3Cl,10.0,0
245,-0.048895262,0.1119884,8.733333333333333,2AD5Cl-3Cl,10.0,0
246,0.10961337,-0.028410068,8.733333333333333,2AD5Cl-3Cl,10.0,0
247,0.0034726544,-0.049818177,8.733333333333333,2AD5Cl-3Cl,10.0,0
248,0.21472797,-0.20270926,8.733333333333333,2AD5Cl-3Cl,10.0,0
249,-0.077284835,0.093926154,8.733333333333333,2AD5Cl-3Cl,10.0,0
250,-0.09683686,-0.006812028,8.733333333333333,2AD5Cl-3Cl,10.0,0
251,-0.040791318,0.0363055,8.733333333333333,2AD5Cl-3Cl,10.0,0
252,-0.08595233,0.12230889,8.733333333333333,2AD5Cl-3Cl,10.0,0
253,0.16609429,0.054398224,8.733333333333333,2AD5Cl-3Cl,10.0,0
254,0.12513453,-0.007879872,8.733333333333333,2AD5Cl-3Cl,10.0,0
255,0.08106729,-0.21730208,8.733333333333333,2AD5Cl-3Cl,10.0,0
256,-0.117497005,-0.06492236,8.733333333333333,2AD5Cl-3Cl,10.0,0
257,0.029180601,0.08398323,8.733333333333333,2AD5Cl-3Cl,10.0,0
258,0.010582476,0.046140105,8.733333333333333,2AD5Cl-3Cl,10.0,0
259,-0.08259702,0.0002340631,8.733333333333333,2AD5Cl-3Cl,10.0,0
260,-0.07603627,-0.02316169,8.733333333333333,2AD5Cl-3Cl,10.0,0
261,0.02283084,0.034032773,8.733333333333333,2AD5Cl-3Cl,10.0,0
262,0.13458216,-0.04328025,8.733333333333333,2AD5Cl-3Cl,10.0,0
263,-0.09070451,0.051603314,8.733333333333333,2AD5Cl-3Cl,10.0,0
264,0.038136162,0.03660236,8.733333333333333,2AD5Cl-3Cl,10.0,0
265,0.120737314,0.03839901,8.733333333333333,2AD5Cl-3Cl,10.0,0
266,-0.059784267,0.071175896,8.733333333333333,2AD5Cl-3Cl,10.0,0
267,0.050644796,0.011511964,8.733333333333333,2AD5Cl-3Cl,10.0,0
268,0.024590056,-0.011247751,8.733333333333333,2AD5Cl-3Cl,10.0,0
269,-0.03556832,0.10273767,8.733333333333333,2AD5Cl-3Cl,10.0,0
270,-0.072851926,0.011742123,8.733333333333333,2AD5Cl-3Cl,10.0,0
271,0.019953158,0.06714846,8.733333333333333,2AD5Cl-3Cl,10.0,0
272,0.06450708,0.0086493185,8.733333333333333,2AD5Cl-3Cl,10.0,0
273,0.026310898,-0.019873407,8.733333333333333,2AD5Cl-3Cl,10.0,0
274,0.1729838,0.0426085,8.733333333333333,2AD5Cl-3Cl,10.0,1
275,0.0031133066,-0.15508054,8.733333333333333,2AD5Cl-3Cl,10.0,1
276,-0.08979209,0.055414278,8.733333333333333,2AD5Cl-3Cl,10.0,1
277,0.1128578,-0.15636565,8.733333333333333,2AD5Cl-3Cl,10.0,1
278,-0.08291549,0.010709565,8.733333333333333,2AD5Cl-3Cl,10.0,1
279,0.093621925,0.07838748,8.733333333333333,2AD5Cl-3Cl,10.0,1
280,0.1395859,-0.059274245,8.733333333333333,2AD5Cl-3Cl,10.0,1
281,0.04335664,-0.1668205,8.733333333333333,2AD5Cl-3Cl,10.0,1
282,0.09870659,-0.08495755,8.733333333333333,2AD5Cl-3Cl,10.0,1
283,0.1854432,0.07205263,8.733333333333333,2AD5Cl-3Cl,10.0,1
284,-0.022836521,0.10279315,8.733333333333333,2AD5Cl-3Cl,10.0,1
285,0.07382568,0.07442681,8.733333333333333,2AD5Cl-3Cl,10.0,1
286,0.058257077,0.1272117,8.733333333333333,2AD5Cl-3Cl,10.0,1
287,-0.01694532,-0.108759046,8.733333333333333,2AD5Cl-3Cl,10.0,1
288,0.006535862,-0.22856185,8.733333333333333,2AD5Cl-3Cl,10.0,1
289,0.066229984,0.027353331,8.733333333333333,2AD5Cl-3Cl,10.0,1
290,-0.06776466,0.08835732,8.733333333333333,2AD5Cl-3Cl,10.0,1
291,0.008701325,0.1682628,8.733333333333333,2AD5Cl-3Cl,10.0,1
292,0.030192247,0.004799383,8.733333333333333,2AD5Cl-3Cl,10.0,1
293,0.019111695,0.035006247,8.733333333333333,2AD5Cl-3Cl,10.0,1
294,0.12595731,-0.03406072,8.733333333333333,2AD5Cl-3Cl,10.0,1
295,0.06388084,0.08256572,8.733333333333333,2AD5Cl-3Cl,10.0,1
296,0.025881302,0.0561727,8.733333333333333,2AD5Cl-3Cl,10.0,1
297,0.15042287,-0.15453099,8.733333333333333,2AD5Cl-3Cl,10.0,1
298,0.003920485,0.06917933,8.733333333333333,2AD5Cl-3Cl,10.0,1
299,-0.08073091,0.052819263,8.733333333333333,2AD.5OMe-3Cl,0.01,0
300,0.061097715,-0.16162668,8.733333333333333,2AD.5OMe-3Cl,0.01,0
301,-0.08716007,0.011114754,8.733333333333333,2AD.5OMe-3Cl,0.01,0
302,-0.0642507,0.07238035,8.733333333333333,2AD.5OMe-3Cl,0.01,0
303,0.038012203,0.09370617,8.733333333333333,2AD.5OMe-3Cl,0.01,0
304,0.15624225,-0.21225636,8.733333333333333,2AD.5OMe-3Cl,0.01,0
305,0.010970053,0.04600085,8.733333333333333,2AD.5OMe-3Cl,0.01,0
306,0.1151489,0.13369487,8.733333333333333,2AD.5OMe-3Cl,0.01,0
307,-0.115356244,0.07174066,8.733333333333333,2AD.5OMe-3Cl,0.01,0
308,0.19049887,-0.10151081,8.733333333333333,2AD.5OMe-3Cl,0.01,0
309,-0.025772925,0.12632246,8.733333333333333,2AD.5OMe-3Cl,0.01,0
310,0.07326518,-0.1009367,8.733333333333333,2AD.5OMe-3Cl,0.01,0
311,-0.025725245,-0.0267799,8.733333333333333,2AD.5OMe-3Cl,0.01,0
312,0.11415982,-0.05282552,8.733333333333333,2AD.5OMe-3Cl,0.01,0
313,-0.009015855,0.04733282,8.733333333333333,2AD.5OMe-3Cl,0.01,0
314,0.05307072,0.07718883,8.733333333333333,2AD.5OMe-3Cl,0.01,0
315,0.022185842,0.049155198,8.733333333333333,2AD.5OMe-3Cl,0.01,0
316,-0.07447295,0.12655383,8.733333333333333,2AD.5OMe-3Cl,0.01,0
317,0.011178331,0.033015393,8.733333333333333,2AD.5OMe-3Cl,0.01,0
318,0.07512531,-0.057873346,8.733333333333333,2AD.5OMe-3Cl,0.01,0
319,0.2426386,-0.06616797,8.733333333333333,2AD.5OMe-3Cl,0.01,0
320,0.08095297,0.061763573,8.733333333333333,2AD.5OMe-3Cl,0.01,0
321,-0.09685015,0.031350717,8.733333333333333,2AD.5OMe-3Cl,0.01,0
322,-0.025737721,0.14018074,8.733333333333333,2AD.5OMe-3Cl,0.01,0
323,0.26218212,-0.22019461,8.733333333333333,2AD.5OMe-3Cl,0.01,0
324,-0.052653108,0.038362086,8.733333333333333,2AD.5OMe-3Cl,0.01,0
325,-0.031919926,-0.056712795,8.733333333333333,2AD.5OMe-3Cl,0.01,0
326,0.10279998,-0.010195932,8.733333333333333,2AD.5OMe-3Cl,0.01,0
327,0.15135242,-0.051102996,8.733333333333333,2AD.5OMe-3Cl,0.01,0
328,-0.10264045,0.07424068,8.733333333333333,2AD.5OMe-3Cl,0.01,0
329,0.12513988,0.121134624,8.733333333333333,2AD.5OMe-3Cl,0.01,0
330,0.022214703,0.06543324,8.733333333333333,2AD.5OMe-3Cl,0.01,0
